zip,city,county,state,center_latitude,center_longitude
95228,Copperopolis,Calaveras,CA,37.94,-120.66
95229,"Douglas Flat",Calaveras,CA,38.11,-120.45
95230,Farmington,Stanislaus,CA,37.96,-120.87
95231,"French Camp","San Joaquin",CA,37.86,-121.29
95232,Glencoe,Calaveras,CA,38.35,-120.58
95233,"Hathaway Pines",Calaveras,CA,38.18,-120.37
95234,Holt,"San Joaquin",CA,37.93,-121.42
95236,Linden,"San Joaquin",CA,38.05,-121.03
95237,Lockeford,"San Joaquin",CA,38.17,-121.13
95240,Lodi,"San Joaquin",CA,38.11,-121.16
95241,Lodi,"San Joaquin",CA,38.15,-121.3
95242,Lodi,"San Joaquin",CA,38.13,-121.39
95245,"Mokelumne Hill",Calaveras,CA,38.29,-120.58
95246,"Mountain Ranch",Calaveras,CA,38.23,-120.49
95247,Murphys,Calaveras,CA,38.14,-120.45
95248,"Rail Road Flat",Calaveras,CA,38.31,-120.51
95249,"San Andreas",Calaveras,CA,38.2,-120.62
95250,"San Andreas",Calaveras,CA,38.25,-120.38
95251,Vallecito,Calaveras,CA,38.1,-120.43
95252,"Valley Springs",Calaveras,CA,38.16,-120.84
95253,Victor,"San Joaquin",CA,38.14,-121.2
95254,Wallace,Calaveras,CA,38.19,-120.95
95255,"West Point",Calaveras,CA,38.42,-120.44
95257,Wilseyville,Calaveras,CA,38.38,-120.44
95258,Woodbridge,"San Joaquin",CA,38.16,-121.29
95267,Stockton,"San Joaquin",CA,38,-121.31
95269,Stockton,"San Joaquin",CA,38.01,-121.32
95296,Stockton,"San Joaquin",CA,38.02,-121.3
95297,Stockton,"San Joaquin",CA,37.96,-121.3
95301,Atwater,Merced,CA,37.32,-120.63
95303,Ballico,Merced,CA,37.47,-120.65
95304,Tracy,"San Joaquin",CA,37.69,-121.39
95305,"Big Oak Flat",Tuolumne,CA,37.82,-120.25
95306,"Catheys Valley",Mariposa,CA,37.38,-120.12
95307,Ceres,Stanislaus,CA,37.55,-120.96
95309,"Chinese Camp",Tuolumne,CA,37.86,-120.44
95310,Columbia,Tuolumne,CA,38.11,-120.38
95311,Coulterville,Mariposa,CA,37.71,-120.12
95312,Cressey,Merced,CA,37.39,-120.61
95313,"Crows Landing",Stanislaus,CA,37.39,-121.05
95314,Pinecrest,Tuolumne,CA,38.34,-119.83
95315,Delhi,Merced,CA,37.42,-120.77
95316,Denair,Stanislaus,CA,37.54,-120.68
95317,"El Nido",Merced,CA,37.12,-120.51
95318,"El Portal",Mariposa,CA,37.65,-119.8
95319,Empire,Stanislaus,CA,37.64,-120.9
95320,Escalon,"San Joaquin",CA,37.83,-121.03
95321,Groveland,Tuolumne,CA,37.85,-119.76
95322,Gustine,Merced,CA,37.14,-121.04
95323,Hickman,Stanislaus,CA,37.6,-120.68
95324,Hilmar,Merced,CA,37.39,-120.89
95325,Hornitos,Mariposa,CA,37.43,-120.24
95326,Hughson,Stanislaus,CA,37.59,-120.85
95327,Jamestown,Tuolumne,CA,37.85,-120.49
95328,Keyes,Stanislaus,CA,37.55,-120.91
95329,"La Grange",Mariposa,CA,37.66,-120.45
95330,Lathrop,"San Joaquin",CA,37.82,-121.29
95333,"Le Grand",Merced,CA,37.25,-120.2
95334,Livingston,Merced,CA,37.34,-120.75
95335,"Long Barn",Tuolumne,CA,38.12,-120.08
95336,Manteca,"San Joaquin",CA,37.83,-121.18
95337,Manteca,"San Joaquin",CA,37.73,-121.24
95338,Mariposa,Mariposa,CA,37.49,-120
95340,Merced,Merced,CA,37.29,-120.48
95341,Merced,Merced,CA,37.33,-120.48
95343,Merced,Merced,CA,37.29,-120.48
95344,Merced,Merced,CA,37.37,-120.61
95345,Midpines,Mariposa,CA,37.58,-119.97
95346,"Mi Wuk Village",Tuolumne,CA,38.1,-120.13
95347,Moccasin,Tuolumne,CA,37.78,-120.3
95348,Merced,Merced,CA,37.41,-120.5
95350,Modesto,Stanislaus,CA,37.67,-121.01
95351,Modesto,Stanislaus,CA,37.63,-121.01
95352,Modesto,Stanislaus,CA,37.66,-120.99
95353,Modesto,Stanislaus,CA,37.66,-120.94
95354,Modesto,Stanislaus,CA,37.63,-120.97
95355,Modesto,Stanislaus,CA,37.67,-120.95
95356,Modesto,Stanislaus,CA,37.72,-121.03
95357,Modesto,Stanislaus,CA,37.67,-120.89
95358,Modesto,Stanislaus,CA,37.65,-121.13
95360,Newman,Stanislaus,CA,37.28,-121.2
95361,Oakdale,Stanislaus,CA,37.8,-120.74
95363,Patterson,Stanislaus,CA,37.49,-121.25
95364,Pinecrest,Tuolumne,CA,38.28,-119.82
95365,Planada,Merced,CA,37.32,-120.3
95366,Ripon,"San Joaquin",CA,37.75,-121.12
95367,Riverbank,Stanislaus,CA,37.73,-120.95
95368,Salida,Stanislaus,CA,37.71,-121.09
95369,Snelling,Merced,CA,37.54,-120.45
95370,Sonora,Tuolumne,CA,37.98,-120.39
95372,Soulsbyville,Tuolumne,CA,37.99,-120.25
95373,Standard,Tuolumne,CA,37.96,-120.31
95374,Stevinson,Merced,CA,37.3,-120.87
95375,Strawberry,Tuolumne,CA,38.19,-120.01
95376,Tracy,"San Joaquin",CA,37.73,-121.42
95377,Tracy,"San Joaquin",CA,37.62,-121.45
95378,Tracy,"San Joaquin",CA,37.8,-121.55
95379,Tuolumne,Tuolumne,CA,37.95,-120.2
95380,Turlock,Stanislaus,CA,37.47,-120.85
95381,Turlock,Stanislaus,CA,37.49,-120.85
95382,Turlock,Stanislaus,CA,37.53,-120.84
95383,"Twain Harte",Tuolumne,CA,38.08,-120.24
95385,Vernalis,Stanislaus,CA,37.61,-121.25
95386,Waterford,Stanislaus,CA,37.68,-120.64
95387,Westley,Stanislaus,CA,37.54,-121.29
95388,Winton,Merced,CA,37.41,-120.59
95389,"Yosemite Natl Park",Mariposa,CA,37.69,-119.59
95391,Tracy,"San Joaquin",CA,37.76,-121.63
95397,Modesto,Stanislaus,CA,37.65,-120.99
95401,"Santa Rosa",Sonoma,CA,38.44,-122.78
95402,"Santa Rosa",Sonoma,CA,38.47,-122.6
95403,"Santa Rosa",Sonoma,CA,38.5,-122.76
95404,"Santa Rosa",Sonoma,CA,38.45,-122.68
95405,"Santa Rosa",Sonoma,CA,38.43,-122.67
95406,"Santa Rosa",Sonoma,CA,38.45,-122.72
95407,"Santa Rosa",Sonoma,CA,38.39,-122.75
95409,"Santa Rosa",Sonoma,CA,38.45,-122.59
95410,Albion,Mendocino,CA,39.21,-123.69
95412,Annapolis,Sonoma,CA,38.71,-123.33
95415,Boonville,Mendocino,CA,38.99,-123.36
95416,"Boyes Hot Springs",Sonoma,CA,38.31,-122.48
95417,Branscomb,Mendocino,CA,39.69,-123.61
95418,Calpella,Mendocino,CA,39.15,-123.2
95419,"Camp Meeker",Sonoma,CA,38.42,-122.95
95420,Caspar,Mendocino,CA,39.36,-123.78
95421,Cazadero,Sonoma,CA,38.56,-123.2
95422,Clearlake,Lake,CA,38.96,-122.64
95423,"Clearlake Oaks",Lake,CA,39.05,-122.55
95424,"Clearlake Park",Lake,CA,38.97,-122.66
95425,Cloverdale,Sonoma,CA,38.78,-122.92
95426,Cobb,Lake,CA,38.83,-122.71
95427,Comptche,Mendocino,CA,39.24,-123.53
95428,Covelo,Mendocino,CA,39.82,-123.16
95429,"Dos Rios",Mendocino,CA,39.73,-123.33
95430,"Duncans Mills",Sonoma,CA,38.44,-123.05
95431,Eldridge,Sonoma,CA,38.34,-122.51
95432,Elk,Mendocino,CA,39.12,-123.62
95433,"El Verano",Sonoma,CA,38.29,-122.48
95435,Finley,Lake,CA,39,-122.87
95436,Forestville,Sonoma,CA,38.48,-122.9
95437,"Fort Bragg",Mendocino,CA,39.47,-123.63
95439,Fulton,Sonoma,CA,38.49,-122.77
95441,Geyserville,Sonoma,CA,38.74,-123.13
95442,"Glen Ellen",Sonoma,CA,38.38,-122.52
95443,Glenhaven,Lake,CA,39.04,-122.74
95444,Graton,Sonoma,CA,38.43,-122.86
95445,Gualala,Mendocino,CA,38.82,-123.51
95446,Guerneville,Sonoma,CA,38.52,-123.01
95448,Healdsburg,Sonoma,CA,38.63,-122.89
95449,Hopland,Mendocino,CA,38.93,-123.11
95450,Jenner,Sonoma,CA,38.51,-123.21
95451,Kelseyville,Lake,CA,38.91,-122.79
95452,Kenwood,Sonoma,CA,38.42,-122.54
95453,Lakeport,Lake,CA,39.04,-122.93
95454,Laytonville,Mendocino,CA,39.8,-123.5
95456,"Little River",Mendocino,CA,39.25,-123.73
95457,"Lower Lake",Lake,CA,38.88,-122.55
95458,Lucerne,Lake,CA,39.12,-122.76
95459,Manchester,Mendocino,CA,39,-123.62
95460,Mendocino,Mendocino,CA,39.3,-123.73
95461,Middletown,Lake,CA,38.78,-122.58
95462,"Monte Rio",Sonoma,CA,38.45,-123.01
95463,Navarro,Mendocino,CA,39.21,-123.54
95464,Nice,Lake,CA,39.12,-122.84
95465,Occidental,Sonoma,CA,38.41,-123.01
95466,Philo,Mendocino,CA,39.07,-123.52
95467,"Hidden Valley Lake",Lake,CA,38.8,-122.55
95468,"Point Arena",Mendocino,CA,38.91,-123.58
95469,"Potter Valley",Lake,CA,39.37,-123.02
95470,"Redwood Valley",Mendocino,CA,39.32,-123.23
95471,"Rio Nido",Sonoma,CA,38.52,-122.97
95472,Sebastopol,Sonoma,CA,38.4,-122.86
95473,Sebastopol,Sonoma,CA,38.4,-122.82
95476,Sonoma,Sonoma,CA,38.24,-122.46
95480,"Stewarts Point",Sonoma,CA,38.64,-123.37
95481,Talmage,Mendocino,CA,39.12,-123.16
95482,Ukiah,Mendocino,CA,39.12,-123.28
95485,"Upper Lake",Lake,CA,39.26,-122.96
95486,"Villa Grande",Sonoma,CA,38.47,-123.03
95487,Vineburg,Sonoma,CA,38.25,-122.45
95488,Westport,Mendocino,CA,39.72,-123.77
95490,Willits,Mendocino,CA,39.49,-123.36
95492,Windsor,Sonoma,CA,38.53,-122.81
95493,"Witter Springs",Lake,CA,39.2,-122.98
95494,Yorkville,Mendocino,CA,38.88,-123.29
95497,"The Sea Ranch",Sonoma,CA,38.7,-123.44
95501,Eureka,Humboldt,CA,40.8,-124.15
95502,Eureka,Humboldt,CA,40.81,-124.08
95503,Eureka,Humboldt,CA,40.71,-124.11
95511,Alderpoint,Humboldt,CA,40.18,-123.6
95514,Blocksburg,Humboldt,CA,40.31,-123.65
95518,Arcata,Humboldt,CA,40.86,-124.08
95519,Mckinleyville,Humboldt,CA,40.94,-124.02
95521,Arcata,Humboldt,CA,40.85,-124.05
95524,Bayside,Humboldt,CA,40.81,-124.01
95525,"Blue Lake",Humboldt,CA,40.96,-123.85
95526,Bridgeville,Humboldt,CA,40.42,-123.52
95527,"Burnt Ranch",Trinity,CA,40.95,-123.43
95528,Carlotta,Humboldt,CA,40.48,-123.95
95531,"Crescent City","Del Norte",CA,41.78,-124.16
95532,"Crescent City","Del Norte",CA,41.75,-124.2
95534,Cutten,Humboldt,CA,40.79,-124.15
95536,Ferndale,Humboldt,CA,40.45,-124.26
95537,"Fields Landing",Humboldt,CA,40.72,-124.21
95538,"Fort Dick","Del Norte",CA,41.83,-124.16
95540,Fortuna,Humboldt,CA,40.57,-124.15
95542,Garberville,Humboldt,CA,40.22,-123.97
95543,Gasquet,"Del Norte",CA,41.84,-123.85
95545,Honeydew,Humboldt,CA,40.25,-124.13
95546,Hoopa,Humboldt,CA,41.11,-123.64
95547,Hydesville,Humboldt,CA,40.56,-124.07
95548,Klamath,"Del Norte",CA,41.59,-124.06
95549,Kneeland,Humboldt,CA,40.67,-123.88
95550,Korbel,Humboldt,CA,40.76,-123.82
95551,Loleta,Humboldt,CA,40.68,-124.22
95552,"Mad River",Trinity,CA,40.37,-123.44
95553,Miranda,Humboldt,CA,40.21,-123.86
95554,"Myers Flat",Humboldt,CA,40.27,-123.82
95555,Orick,Humboldt,CA,41.35,-124.04
95556,Orleans,Humboldt,CA,41.31,-123.61
95558,Petrolia,Humboldt,CA,40.24,-124.21
95559,Phillipsville,Humboldt,CA,40.18,-123.76
95560,Redway,Humboldt,CA,40.15,-123.89
95562,"Rio Dell",Humboldt,CA,40.46,-124.13
95563,Salyer,Humboldt,CA,40.86,-123.55
95564,Samoa,Humboldt,CA,40.79,-124.19
95565,Scotia,Humboldt,CA,40.42,-124.01
95567,"Smith River","Del Norte",CA,41.93,-124.08
95568,"Somes Bar",Siskiyou,CA,41.47,-123.46
95569,Redcrest,Humboldt,CA,40.37,-123.84
95570,Trinidad,Humboldt,CA,41.13,-124.04
95571,Weott,Humboldt,CA,40.31,-123.92
95573,"Willow Creek",Humboldt,CA,40.94,-123.65
95585,Leggett,Mendocino,CA,39.87,-123.69
95587,Piercy,Mendocino,CA,39.95,-123.74
95589,Whitethorn,Humboldt,CA,40.07,-123.92
95595,Zenia,Trinity,CA,40.16,-123.4
95601,"Amador City",Amador,CA,38.43,-120.84
95602,Auburn,Placer,CA,39,-121.09
95603,Auburn,Placer,CA,38.92,-121.07
95604,Auburn,Placer,CA,38.9,-121.06
95605,"West Sacramento",Yolo,CA,38.59,-121.54
95606,Brooks,Yolo,CA,38.8,-122.18
95607,Capay,Yolo,CA,38.69,-122.12
95608,Carmichael,Sacramento,CA,38.62,-121.32
95609,Carmichael,Sacramento,CA,38.62,-121.32
95610,"Citrus Heights",Sacramento,CA,38.69,-121.26
95611,"Citrus Heights",Sacramento,CA,38.7,-121.28
95612,Clarksburg,Yolo,CA,38.37,-121.58
95613,Coloma,"El Dorado",CA,38.8,-120.88
95614,Cool,"El Dorado",CA,38.88,-120.98
95615,Courtland,Sacramento,CA,38.31,-121.54
95616,Davis,Yolo,CA,38.48,-121.64
95617,Davis,Yolo,CA,38.54,-121.72
95618,Davis,Yolo,CA,38.53,-121.66
95619,"Diamond Springs","El Dorado",CA,38.67,-120.81
95620,Dixon,Solano,CA,38.39,-121.81
95621,"Citrus Heights",Sacramento,CA,38.69,-121.31
95623,"El Dorado","El Dorado",CA,38.6,-120.84
95624,"Elk Grove",Sacramento,CA,38.44,-121.3
95625,Elmira,Solano,CA,38.35,-121.9
95626,Elverta,Sacramento,CA,38.73,-121.46
95627,Esparto,Yolo,CA,38.78,-122.12
95628,"Fair Oaks",Sacramento,CA,38.65,-121.25
95629,Fiddletown,Amador,CA,38.52,-120.7
95630,Folsom,Sacramento,CA,38.67,-121.14
95631,Foresthill,Placer,CA,39.03,-120.82
95632,Galt,Sacramento,CA,38.27,-121.22
95633,"Garden Valley","El Dorado",CA,38.84,-120.83
95634,Georgetown,"El Dorado",CA,38.93,-120.77
95635,Greenwood,"El Dorado",CA,38.92,-120.89
95636,"Grizzly Flats","El Dorado",CA,38.64,-120.51
95637,Guinda,Yolo,CA,38.8,-122.18
95638,Herald,Sacramento,CA,38.33,-121.14
95639,Hood,Sacramento,CA,38.35,-121.5
95640,Ione,Amador,CA,38.33,-120.88
95641,Isleton,Sacramento,CA,38.16,-121.59
95642,Jackson,Amador,CA,38.35,-120.77
95644,"Kit Carson","El Dorado",CA,38.45,-120.52
95645,"Knights Landing",Sutter,CA,38.89,-121.8
95646,Kirkwood,Amador,CA,38.69,-120.05
95648,Lincoln,Placer,CA,38.93,-121.25
95650,Loomis,Placer,CA,38.81,-121.16
95651,Lotus,"El Dorado",CA,38.81,-120.93
95652,Mcclellan,Sacramento,CA,38.66,-121.4
95653,Madison,Yolo,CA,38.67,-121.96
95654,Martell,Amador,CA,38.36,-120.79
95655,Mather,Sacramento,CA,38.54,-121.28
95656,"Mount Aukum","El Dorado",CA,38.56,-120.71
95658,Newcastle,Placer,CA,38.87,-121.15
95659,Nicolaus,Sutter,CA,38.83,-121.58
95660,"North Highlands",Sacramento,CA,38.66,-121.37
95661,Roseville,Placer,CA,38.74,-121.25
95662,Orangevale,Sacramento,CA,38.68,-121.22
95663,Penryn,Placer,CA,38.85,-121.18
95664,"Pilot Hill","El Dorado",CA,38.8,-121.04
95665,"Pine Grove",Amador,CA,38.38,-120.64
95666,Pioneer,Amador,CA,38.56,-120.17
95667,Placerville,"El Dorado",CA,38.73,-120.8
95668,"Pleasant Grove",Sutter,CA,38.83,-121.5
95669,Plymouth,Amador,CA,38.46,-120.88
95670,"Rancho Cordova",Sacramento,CA,38.6,-121.26
95671,Represa,Sacramento,CA,38.67,-121.14
95672,Rescue,"El Dorado",CA,38.72,-121
95673,"Rio Linda",Sacramento,CA,38.68,-121.45
95674,"Rio Oso",Sutter,CA,38.95,-121.49
95675,"River Pines",Amador,CA,38.54,-120.74
95676,Robbins,Sutter,CA,38.94,-121.74
95677,Rocklin,Placer,CA,38.8,-121.24
95678,Roseville,Placer,CA,38.76,-121.28
95679,Rumsey,Yolo,CA,38.9,-122.29
95680,Ryde,Sacramento,CA,38.23,-121.55
95681,Sheridan,Placer,CA,38.98,-121.35
95682,"Shingle Springs","El Dorado",CA,38.61,-120.97
95683,Sloughhouse,Sacramento,CA,38.51,-121.12
95684,Somerset,"El Dorado",CA,38.62,-120.62
95685,"Sutter Creek",Amador,CA,38.42,-120.75
95686,Thornton,"San Joaquin",CA,38.17,-121.52
95687,Vacaville,Solano,CA,38.35,-121.93
95688,Vacaville,Solano,CA,38.41,-122.01
95689,Volcano,Amador,CA,38.48,-120.57
95690,"Walnut Grove",Sacramento,CA,38.23,-121.58
95691,"West Sacramento",Yolo,CA,38.66,-121.62
95692,Wheatland,Yuba,CA,39.04,-121.39
95693,Wilton,Sacramento,CA,38.39,-121.24
95694,Winters,Yolo,CA,38.56,-121.99
95695,Woodland,Yolo,CA,38.71,-121.85
95696,Vacaville,Solano,CA,38.31,-121.92
95697,Yolo,Yolo,CA,38.73,-121.81
95698,Zamora,Yolo,CA,38.8,-121.9
95699,Drytown,Amador,CA,38.44,-120.85
95701,Alta,Placer,CA,39.21,-120.79
95703,Applegate,Placer,CA,39,-120.99
95709,Camino,"El Dorado",CA,38.74,-120.68
95712,"Chicago Park",Nevada,CA,39.16,-120.95
95713,Colfax,Placer,CA,39.09,-120.92
95714,"Dutch Flat",Placer,CA,39.19,-120.83
95715,"Emigrant Gap",Placer,CA,39.25,-120.69
95717,"Gold Run",Placer,CA,39.13,-120.83
95720,Kyburz,"El Dorado",CA,38.77,-120.26
95721,"Echo Lake","El Dorado",CA,38.84,-120.07
95722,"Meadow Vista",Placer,CA,39,-121.03
95724,Norden,Placer,CA,39.31,-120.43
95726,"Pollock Pines","El Dorado",CA,38.74,-120.57
95728,"Soda Springs",Nevada,CA,39.27,-120.41
95735,"Twin Bridges","El Dorado",CA,38.83,-120.18
95736,Weimar,Placer,CA,39.03,-120.96
95741,"Rancho Cordova",Sacramento,CA,38.58,-121.3
95742,"Rancho Cordova",Sacramento,CA,38.57,-121.17
95746,"Granite Bay",Placer,CA,38.76,-121.16
95747,Roseville,Placer,CA,38.78,-121.37
95757,"Elk Grove",Sacramento,CA,38.35,-121.42
95758,"Elk Grove",Sacramento,CA,38.34,-121.42
95759,"Elk Grove",Sacramento,CA,38.4,-121.37
95762,"El Dorado Hills","El Dorado",CA,38.68,-121.05
95763,Folsom,Sacramento,CA,38.67,-121.17
95765,Rocklin,Placer,CA,38.81,-121.28
95776,Woodland,Yolo,CA,38.69,-121.68
95798,"West Sacramento",Yolo,CA,38.57,-121.56
95799,"West Sacramento",Yolo,CA,38.53,-121.55
95811,Sacramento,Sacramento,CA,38.59,-121.49
95812,Sacramento,Sacramento,CA,38.58,-121.49
95813,Sacramento,Sacramento,CA,38.5,-121.41
95814,Sacramento,Sacramento,CA,38.58,-121.49
95815,Sacramento,Sacramento,CA,38.6,-121.46
95816,Sacramento,Sacramento,CA,38.57,-121.46
95817,Sacramento,Sacramento,CA,38.55,-121.45
95818,Sacramento,Sacramento,CA,38.55,-121.49
95819,Sacramento,Sacramento,CA,38.56,-121.43
95820,Sacramento,Sacramento,CA,38.53,-121.44
95821,Sacramento,Sacramento,CA,38.62,-121.38
95822,Sacramento,Sacramento,CA,38.51,-121.49
95823,Sacramento,Sacramento,CA,38.47,-121.44
95824,Sacramento,Sacramento,CA,38.51,-121.44
95825,Sacramento,Sacramento,CA,38.58,-121.4
95826,Sacramento,Sacramento,CA,38.54,-121.38
95827,Sacramento,Sacramento,CA,38.55,-121.32
95828,Sacramento,Sacramento,CA,38.48,-121.4
95829,Sacramento,Sacramento,CA,38.48,-121.34
95830,Sacramento,Sacramento,CA,38.49,-121.27
95831,Sacramento,Sacramento,CA,38.49,-121.53
95832,Sacramento,Sacramento,CA,38.43,-121.51
95833,Sacramento,Sacramento,CA,38.61,-121.49
95834,Sacramento,Sacramento,CA,38.64,-121.54
95835,Sacramento,Sacramento,CA,38.69,-121.56
95836,Sacramento,Sacramento,CA,38.71,-121.54
95837,Sacramento,Sacramento,CA,38.69,-121.6
95838,Sacramento,Sacramento,CA,38.64,-121.44
95840,Sacramento,Sacramento,CA,38.58,-121.49
95841,Sacramento,Sacramento,CA,38.66,-121.35
95842,Sacramento,Sacramento,CA,38.68,-121.34
95843,Antelope,Sacramento,CA,38.71,-121.36
95851,Sacramento,Sacramento,CA,38.6,-121.44
95852,Sacramento,Sacramento,CA,38.6,-121.44
95853,Sacramento,Sacramento,CA,38.6,-121.44
95860,Sacramento,Sacramento,CA,38.61,-121.38
95864,Sacramento,Sacramento,CA,38.58,-121.37
95865,Sacramento,Sacramento,CA,38.59,-121.4
95866,Sacramento,Sacramento,CA,38.59,-121.4
95867,Sacramento,Sacramento,CA,38.58,-121.49
95887,Sacramento,Sacramento,CA,38.61,-121.36
95894,Sacramento,Sacramento,CA,38.55,-121.49
95899,Sacramento,Sacramento,CA,38.57,-121.52
95901,Marysville,Yuba,CA,39.15,-121.47
95903,"Beale Afb",Yuba,CA,39.12,-121.39
95910,Alleghany,Sierra,CA,39.46,-120.84
95912,Arbuckle,Colusa,CA,39.02,-122.04
95913,Artois,Glenn,CA,39.72,-122.14
95914,Bangor,Butte,CA,39.42,-121.36
95915,Belden,Plumas,CA,40,-121.24
95916,"Berry Creek",Butte,CA,39.66,-121.38
95917,Biggs,Butte,CA,39.42,-121.67
95918,"Browns Valley",Yuba,CA,39.33,-121.33
95919,Brownsville,Yuba,CA,39.43,-121.25
95920,"Butte City",Glenn,CA,39.46,-121.93
95922,Camptonville,Sierra,CA,39.42,-121.11
95923,"Canyon Dam",Plumas,CA,40.15,-121.12
95924,"Cedar Ridge",Nevada,CA,39.19,-121.02
95925,Challenge,Yuba,CA,39.47,-121.19
95926,Chico,Butte,CA,39.74,-121.83
95927,Chico,Butte,CA,39.75,-121.81
95928,Chico,Butte,CA,39.71,-121.81
95929,Chico,Butte,CA,39.75,-121.8
95930,"Clipper Mills",Butte,CA,39.54,-121.16
95932,Colusa,Colusa,CA,39.27,-122.05
95934,"Crescent Mills",Plumas,CA,40.07,-120.92
95935,Dobbins,Yuba,CA,39.36,-121.2
95936,Downieville,Sierra,CA,39.58,-120.79
95937,Dunnigan,Yolo,CA,38.88,-122
95938,Durham,Butte,CA,39.61,-121.77
95939,"Elk Creek",Glenn,CA,39.54,-122.57
95940,"Feather Falls",Butte,CA,39.51,-121.55
95941,Forbestown,Butte,CA,39.51,-121.23
95942,"Forest Ranch",Butte,CA,39.97,-121.64
95943,Glenn,Glenn,CA,39.6,-122.02
95944,"Goodyears Bar",Sierra,CA,39.51,-120.94
95945,"Grass Valley",Nevada,CA,39.18,-120.98
95946,"Penn Valley",Nevada,CA,39.18,-121.2
95947,Greenville,Plumas,CA,40.15,-120.84
95948,Gridley,Butte,CA,39.35,-121.76
95949,"Grass Valley",Nevada,CA,39.11,-121.12
95950,Grimes,Colusa,CA,39.04,-121.9
95951,"Hamilton City",Glenn,CA,39.72,-122.05
95953,"Live Oak",Sutter,CA,39.23,-121.78
95954,Magalia,Butte,CA,39.84,-121.6
95955,Maxwell,Colusa,CA,39.31,-122.17
95956,"Meadow Valley",Plumas,CA,39.92,-121.05
95957,Meridian,Sutter,CA,39.07,-121.84
95958,Nelson,Butte,CA,39.55,-121.77
95959,"Nevada City",Nevada,CA,39.34,-120.87
95960,"North San Juan",Nevada,CA,39.42,-120.99
95961,Olivehurst,Yuba,CA,39.08,-121.55
95962,"Oregon House",Yuba,CA,39.34,-121.23
95963,Orland,Glenn,CA,39.73,-122.33
95965,Oroville,Butte,CA,39.5,-121.67
95966,Oroville,Butte,CA,39.45,-121.39
95967,Paradise,Butte,CA,39.74,-121.6
95968,Palermo,Butte,CA,39.43,-121.55
95969,Paradise,Butte,CA,39.74,-121.61
95970,Princeton,Glenn,CA,39.41,-122.04
95971,Quincy,Plumas,CA,39.96,-121
95972,Rackerby,Yuba,CA,39.45,-121.31
95973,Chico,Butte,CA,39.9,-121.83
95974,Richvale,Butte,CA,39.48,-121.73
95975,"Rough And Ready",Nevada,CA,39.22,-121.15
95976,Chico,Butte,CA,39.75,-121.86
95977,Smartsville,Yuba,CA,39.17,-121.29
95978,"Stirling City",Butte,CA,39.98,-121.53
95979,Stonyford,Colusa,CA,39.27,-122.46
95980,Storrie,Plumas,CA,39.91,-121.33
95981,"Strawberry Valley",Plumas,CA,39.56,-121.1
95982,Sutter,Sutter,CA,39.18,-121.81
95983,Taylorsville,Plumas,CA,40.04,-120.75
95984,Twain,Plumas,CA,40.03,-121.08
95986,Washington,Nevada,CA,39.33,-120.79
95987,Williams,Colusa,CA,39.11,-122.27
95988,Willows,Glenn,CA,39.5,-122.28
95991,"Yuba City",Sutter,CA,39.05,-121.61
95992,"Yuba City",Sutter,CA,39.02,-121.61
95993,"Yuba City",Sutter,CA,39.05,-121.73
96001,Redding,Shasta,CA,40.6,-122.46
96002,Redding,Shasta,CA,40.52,-122.32
96003,Redding,Shasta,CA,40.68,-122.25
96006,Adin,Modoc,CA,41.15,-120.89
96007,Anderson,Shasta,CA,40.44,-122.35
96008,"Bella Vista",Shasta,CA,40.7,-122.09
96009,Bieber,Lassen,CA,41.06,-121.11
96010,"Big Bar",Trinity,CA,40.81,-123.25
96011,"Big Bend",Shasta,CA,41.04,-121.89
96013,Burney,Shasta,CA,40.94,-121.74
96014,Callahan,Siskiyou,CA,41.36,-122.77
96015,Canby,Modoc,CA,41.44,-120.94
96016,Cassel,Shasta,CA,40.92,-121.57
96017,Castella,Shasta,CA,41.1,-122.35
96019,"Shasta Lake",Shasta,CA,40.68,-122.37
96020,Chester,Plumas,CA,40.27,-121.24
96021,Corning,Tehama,CA,39.92,-122.28
96022,Cottonwood,Tehama,CA,40.33,-122.45
96023,Dorris,Siskiyou,CA,41.89,-121.74
96024,"Douglas City",Trinity,CA,40.58,-122.86
96025,Dunsmuir,Siskiyou,CA,41.19,-122.26
96027,Etna,Siskiyou,CA,41.41,-123.02
96028,"Fall River Mills",Shasta,CA,41.01,-121.47
96029,Flournoy,Tehama,CA,39.93,-122.48
96031,"Forks Of Salmon",Siskiyou,CA,41.19,-123.2
96032,"Fort Jones",Siskiyou,CA,41.59,-122.96
96033,"French Gulch",Shasta,CA,40.73,-122.6
96034,Gazelle,Siskiyou,CA,41.42,-122.67
96035,Gerber,Tehama,CA,40.03,-122.17
96037,Greenview,Siskiyou,CA,41.52,-122.95
96038,Grenada,Siskiyou,CA,41.6,-122.54
96039,"Happy Camp",Siskiyou,CA,41.78,-123.47
96040,"Hat Creek",Shasta,CA,40.8,-121.46
96041,Hayfork,Trinity,CA,40.5,-123.19
96044,Hornbrook,Siskiyou,CA,41.91,-122.49
96046,Hyampom,Trinity,CA,40.6,-123.4
96047,Igo,Shasta,CA,40.46,-122.7
96048,"Junction City",Trinity,CA,40.87,-123.1
96049,Redding,Shasta,CA,40.56,-122.29
96050,"Klamath River",Siskiyou,CA,41.83,-122.92
96051,Lakehead,Shasta,CA,40.88,-122.38
96052,Lewiston,Trinity,CA,40.78,-122.84
